h_type,date,adress,loc,num_floor,unit_per_floor,price,age,statuse,view,doc_status,north,south,west,east,floor,area,num_sleep,telephone,kitchen,service,floor_covering,open,parking,warehouse,balcony,equipment,Document_type,Propertyـstatus
آپارتمان,1404/02/06,قنات كوثر بلواراستقلال,4,4,3,"12,700,000,000 تومان",12,تخلیه,سنگ,شخصي,0,1,1,0,2,127,2,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,تخلیه
آپارتمان,1404/02/10,حكیمیه خ والفجر بلوارساحل,4,6,2,"13,750,000,000 تومان",1,تخلیه,سنگ,شخصي,1,0,0,0,1,125,2,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,کولر_آسانسور_پکیج_گاز,شخصي,تخلیه
آپارتمان,1404/02/09,فرجام نرسیده به خ احدزاده,4,7,1,"15,000,000,000 تومان",4,اجاره,سنگ,شخصي,1,0,0,0,3,133,3,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,اجاره
آپارتمان,1404/01/30,هروی خ افتخاریان,4,5,1,"21,600,000,000 تومان",نوساز,اجاره,سنگ,شخصي,1,0,0,0,2,135,3,1,دلخواه,ايراني فرنگي,سنگ,1,1,1,1,شوفاژ_کولر_آسانسور,شخصي,اجاره
آپارتمان,1404/02/10,جشنواره خ زهدی,4,12,8,"5,500,000,000 تومان",10,تخلیه,سنگ,شخصي,1,0,0,0,همكف,68,2,1,MDF,ايراني فرنگي,پارکت,1,0,1,0,شوفاژ_کولر_آسانسور_گاز,شخصي,تخلیه
آپارتمان,1404/02/11,اتوبان بابایی شهرك شهید بهشتی,4,16,8,"13,500,000,000 تومان",نوساز,تخلیه,کامپوزيت,تعاوني,0,1,0,0,2,107,2,1,دلخواه,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,تعاوني,تخلیه
آپارتمان,1404/02/02,هنگام شمیران نو,4,3,1,"3,500,000,000 تومان",20,مسکونی,سنگ,قولنامه اي,0,1,0,0,2,80,1,1,MDF,ايرانی,سراميک,1,0,0,0,کولر_گاز,قولنامه اي,مسکونی
آپارتمان,1404/02/06,شمس اباد خ منصوری,4,3,1,"4,100,000,000 تومان",20,تخلیه,سنگ,شخصي,0,1,0,0,3,55,1,1,MDF,ايرانی,سراميک,1,0,1,1,شوفاژ_کولر_گاز,شخصي,تخلیه
آپارتمان,1404/02/09,تهران پارس خ استخر خ 244 نرسیده به شهرك بهشتی,4,19,4,"8,200,000,000 تومان",4,مسکونی,سنگ,شخصي,1,0,0,0,1,75,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,مسکونی
آپارتمان,1404/02/10,تهرانپارس خ 180,4,4,2,"5,110,000,000 تومان",18,مسکونی,سنگ,شخصي,1,0,0,0,4,73,2,1,MDF,ايرانی,پارکت سراميک,1,0,1,1,کولر_پکیج,شخصي,مسکونی
آپارتمان,1404/02/07,تهرانپارس خ استخر,4,5,2,"12,445,000,000 تومان",11,اجاره,سنگ,شخصي,1,1,0,0,5,131,3,1,MDF,ايراني فرنگي,سنگ,0,1,1,1,کولر_آسانسور_پکیج,شخصي,اجاره
آپارتمان,1404/02/11,شمس آباد خ شهید كرد,4,5,4,"7,500,000,000 تومان",9,مسکونی,سنگ,شخصي,0,1,0,0,4,63,1,1,MDF,ايراني فرنگي,پارکت,1,0,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,مسکونی
آپارتمان,1404/02/09,تهرانپارس بلوار پروین خ شبستری,4,4,2,"6,000,000,000 تومان",17,مسکونی,سنگ,شخصي,0,0,1,0,2,80,2,1,MDF,فرنگی,سراميک,1,0,1,1,شوفاژ_کولر_گاز,شخصي,مسکونی
آپارتمان,1404/02/03,هروی خ پناهی نیا,4,4,1,"9,000,000,000 تومان",15,تخلیه,سنگ,شخصي,1,0,0,0,1,75,2,1,هایگلاس,ايراني فرنگي,سراميک,1,1,1,0,شوفاژ_حیاط خلوت,شخصي,تخلیه
آپارتمان,1404/02/03,فرجام غربی خ مظاهری,4,4,1,"21,500,000,000 تومان",نوساز,تخلیه,سنگ,شخصي,1,1,0,0,4,140,3,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,تخلیه
آپارتمان,1404/02/08,جشنواره خ زهدی,4,4,3,"3,400,000,000 تومان",19,مسکونی,سنگ,شخصي,1,0,0,0,4,56,1,1,MDF,ايرانی,سراميک,1,0,1,0,کولر_گاز,شخصي,مسکونی
آپارتمان,1404/02/08,فرجام خ عبادی,4,5,4,"9,500,000,000 تومان",8,اجاره,سنگ,شخصي,0,1,0,0,5,90,2,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,اجاره
آپارتمان,1404/02/11,هروی خ بهارستان,4,5,2,"19,500,000,000 تومان",نوساز,تخلیه,سنگ,شخصي,0,1,0,0,مختلف,130,2,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,کولر_گاز,شخصي,تخلیه
آپارتمان,1404/02/03,تهرانپارس خ 162,4,5,3,"14,900,000,000 تومان",12,تخلیه,سنگ,شخصي,0,1,0,0,4,114,2,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,کولر_آسانسور_پکیج_گاز,شخصي,تخلیه
آپارتمان,1404/02/07,تهرانپارس بزرگراه رسالت,4,3,2,"6,500,000,000 تومان",13,تخلیه,سنگ,شخصي,0,1,0,0,3,81,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,0,کولر_گاز,شخصي,تخلیه
آپارتمان,1404/01/31,حكیمیه خ سازمان آب,4,4,6,"6,500,000,000 تومان",13,تخلیه,سنگ,شخصي,0,1,0,0,2,89,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,تخلیه
آپارتمان,1404/01/31,شمس آباد خ ریحانی,4,3,1,"18,000,000,000 تومان",30,مسکونی,سنگ,شخصي,0,0,1,0,3,146,3,1,MDF,ايراني فرنگي,سنگ,0,1,1,1,شوفاژ_کولر_پکیج_گاز,شخصي,مسکونی
آپارتمان,1404/02/07,تهرانپارس خ 198 غربی,4,4,3,"7,500,000,000 تومان",19,مسکونی,سنگ,شخصي,0,1,0,0,3,97,2,1,MDF,فرنگی,پارکت,1,1,1,1,شوفاژ_کولر,شخصي,مسکونی
آپارتمان,1404/02/07,مجیدیه شمالی خ استاد حسن بنا,4,4,2,"7,200,000,000 تومان",23,مسکونی,سنگ,شخصي,0,1,0,0,همكف,87,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_گاز,شخصي,مسکونی
آپارتمان,1404/02/10,جشنواره خ احسان,4,3,1,"1,800,000,000 تومان",نوساز,تخلیه,گرانيت,قولنامه اي,1,0,0,0,3,42,1,0,MDF,ايرانی,سراميک,1,0,1,1,کولر_پکیج,قولنامه اي,تخلیه
آپارتمان,1404/02/07,شمس اباد میدان شریفی,4,3,1,"22,000,000,000 تومان",3,تخلیه,سنگ,شخصي,0,1,0,0,1,150,3,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,تخلیه
آپارتمان,1404/02/11,تهرانپارس بلوار پروین خ 182,4,6,4,"10,750,000,000 تومان",1,تخلیه,سنگ,شخصي,1,0,0,0,3,112,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,کولر_آسانسور_گاز,شخصي,تخلیه
آپارتمان,1404/02/09,بزرگراه بابائی شهرك بهشتی,4,10,5,"7,850,000,000 تومان",9,تخلیه,سيمان,تعاوني,0,1,0,0,7,80,1,1,MDF,ايراني فرنگي,سراميک,1,1,1,0,شوفاژ_کولر_آسانسور_گاز,تعاوني,تخلیه
آپارتمان,1404/02/03,اتوبان بابایی شهرك شهپریان,4,12,8,"9,800,000,000 تومان",5,مسکونی,رومي,تعاوني,0,1,0,0,2,95,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,تعاوني,مسکونی
آپارتمان,1404/02/03,جشنواره خ امین,4,4,1,"2,000,000,000 تومان",8,مسکونی,سنگ,قولنامه اي,0,1,0,0,2,45,1,1,MDF,ايرانی,سراميک,1,0,0,0,کولر_گاز,قولنامه اي,مسکونی
آپارتمان,1404/02/08,فرجام چهارراه خاور,4,4,1,"7,200,000,000 تومان",17,تخلیه,سنگ,شخصي,0,1,0,0,2,82,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,شوفاژ_کولر_گاز,شخصي,تخلیه
آپارتمان,1404/02/02,تهرانپارس بلوار پروین خ 220,4,4,2,"6,500,000,000 تومان",23,تخلیه,آجر,شخصي,0,1,0,0,2,92,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_گاز,شخصي,تخلیه
آپارتمان,1404/02/02,تهران پارس بلوار پروین خ 200,4,4,1,"3,300,000,000 تومان",12,مسکونی,سنگ,شخصي,1,0,0,0,4,60,1,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,کولر_گاز,شخصي,مسکونی
آپارتمان,1404/02/09,جشنواره خ نقدی,4,5,12,"7,000,000,000 تومان",8,اجاره,سنگ,شخصي,0,1,0,0,2,89,2,1,MDF,ايرانی,سراميک,1,1,1,0,شوفاژ_کولر_آسانسور_گاز,شخصي,اجاره
آپارتمان,1404/02/07,تهرانپارس خ 150 غربی,4,5,2,"17,024,000,000 تومان",21,مسکونی,گرانيت,شخصي,0,1,0,0,5,133,2,2,MDF,ايراني فرنگي,سنگ,1,1,1,1,شوفاژ_کولر_آسانسور,شخصي,مسکونی
آپارتمان,1404/02/06,تهران پارس شهرك شاهد,4,4,2,"4,100,000,000 تومان",16,تخلیه,سنگ,شخصي,0,1,0,0,4,70,2,1,MDF,ايرانی,سراميک,1,0,1,0,کولر_پکیج,شخصي,تخلیه
آپارتمان,1404/02/10,شمس آباد بالاترازهمت,4,2,1,"29,200,000,000 تومان",30,اجاره,سنگ,شخصي,0,1,0,0,1,73,2,1,MDF,ايرانی,سراميک,1,1,1,0,شوفاژ_کولر_گاز,شخصي,اجاره
آپارتمان,1404/02/10,تهرانپارس خ 218,4,4,2,"4,390,000,000 تومان",24,مسکونی,سنگ,شخصي,0,1,0,0,1,57,1,1,هایگلاس,فرنگی,سراميک,1,0,1,0,شوفاژ_کولر,شخصي,مسکونی
آپارتمان,1404/02/02,تهرانپارس خ آهنی آمینه,4,4,2,"5,000,000,000 تومان",21,اجاره,سنگ,شخصي,0,0,1,1,3,44,1,1,MDF,ايرانی,سراميک,1,1,1,0,شوفاژ_کولر_آسانسور_گاز,شخصي,اجاره
آپارتمان,1404/02/01,لویزان خ فرشادی,4,3,2,"8,500,000,000 تومان",22,تخلیه,سنگ,شخصي,0,1,0,0,3,84,2,1,MDF,ايراني فرنگي,پارکت,1,1,1,0,شوفاژ_کولر,شخصي,تخلیه
آپارتمان,1404/01/28,هنگام شمیران نو,4,4,1,"2,400,000,000 تومان",6,مسکونی,سنگ,قولنامه اي,0,0,1,0,3,75,1,1,MDF,ايرانی,سراميک,1,0,1,0,کولر_گاز,قولنامه اي,مسکونی
آپارتمان,1404/02/03,جشنواره خ درختی خ طالبی آهوئی,4,4,3,"4,500,000,000 تومان",25,مسکونی,سنگ,شخصي,0,1,0,0,4,70,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,شوفاژ_کولر_گاز,شخصي,مسکونی
آپارتمان,1404/02/03,اتوبان بابایی شهرك شهپریان,4,12,8,"8,700,000,000 تومان",5,اجاره,سيمان,تعاوني,0,1,0,0,6,90,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,تعاوني,اجاره
آپارتمان,1404/01/30,هنگام استقلال 16متری دوم,4,5,2,"8,100,000,000 تومان",14,تخلیه,سنگ,شخصي,0,1,0,0,3,90,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,تخلیه
آپارتمان,1404/01/30,سراج بالاتر از ك رحمتی,4,4,2,"3,950,000,000 تومان",22,مسکونی,سنگ,شخصي,1,0,0,0,4,54,1,1,نا مشخص,ايراني فرنگي,پارکت,1,0,1,0,شوفاژ_کولر,شخصي,مسکونی
